name,Type,Time,Price
WY,BID,04/04/2016 09:30:30.428,31.09
WY,ASK,04/04/2016 09:30:30.429,31.13
CA,BID,04/04/2016 09:30:30.429,30.82
CB,BID,04/04/2016 09:30:30.429,122.25
AMAT,TRADE,04/04/2016 09:30:30.662,21.37
JPM,TRADE,04/04/2016 09:30:30.662,59.38
NFLX,TRADE,04/04/2016 09:30:30.663,105.77
HON,OPEN,04/04/2016 09:30:30.663,113.45
HON,TRADE,04/04/2016 09:30:30.663,113.45
RAI,TRADE,04/04/2016 09:30:30.663,50.27
MS,TRADE,04/04/2016 09:30:30.663,25.37
AAPL,TRADE,04/04/2016 09:30:30.664,110.49
ESRX,TRADE,04/04/2016 09:30:30.664,69.99
INTC,TRADE,04/04/2016 09:30:30.664,32.19
ALXN,TRADE,04/04/2016 09:30:30.664,144.05
HPE,TRADE,04/04/2016 09:30:30.665,18.25
LOW,TRADE,04/04/2016 09:30:30.665,77.39
PPL,TRADE,04/04/2016 09:30:30.665,38.23
PM,TRADE,04/04/2016 09:30:30.665,100.18
GILD,TRADE,04/04/2016 09:30:30.666,94.12
LEG,TRADE,04/04/2016 09:30:30.666,48.89
MCHP,TRADE,04/04/2016 09:30:30.666,48.22
IBM,TRADE,04/04/2016 09:30:30.666,152.4
INTC,BID,04/04/2016 09:30:30.666,32.18
INTC,ASK,04/04/2016 09:30:30.666,32.2
AMAT,BID,04/04/2016 09:30:30.667,21.38
AMAT,ASK,04/04/2016 09:30:30.667,21.39
IP,BID,04/04/2016 09:30:30.667,40.89
KMB,BID,04/04/2016 09:30:30.667,136.2
KMB,ASK,04/04/2016 09:30:30.667,136.56
D,BID,04/04/2016 09:30:30.667,75.12
EXPE,ASK,04/04/2016 09:30:30.668,108.74
TE,ASK,04/04/2016 09:30:30.668,27.55
FMC,BID,04/04/2016 09:30:30.668,39.99
GOOGL,ASK,04/04/2016 09:30:30.669,768.77
WM,ASK,04/04/2016 09:30:30.669,59.03
SO,BID,04/04/2016 09:30:30.669,51.61
SO,ASK,04/04/2016 09:30:30.669,51.64
ACN,BID,04/04/2016 09:30:30.669,115.69
UTX,ASK,04/04/2016 09:30:30.669,100.42
CRM,BID,04/04/2016 09:30:30.669,75.71
CRM,ASK,04/04/2016 09:30:30.669,75.98
WFM,ASK,04/04/2016 09:30:30.669,30.72
GGP,BID,04/04/2016 09:30:30.669,29.62
ADT,BID,04/04/2016 09:30:30.669,41.33
IR,ASK,04/04/2016 09:30:30.669,62.39
HPE,ASK,04/04/2016 09:30:30.670,18.31
GOOG,ASK,04/04/2016 09:30:30.670,749.6
STI,BID,04/04/2016 09:30:30.670,36.51
STI,ASK,04/04/2016 09:30:30.670,36.65
RRC,BID,04/04/2016 09:30:30.670,32.59
GPS,BID,04/04/2016 09:30:30.671,29.63
RSG,BID,04/04/2016 09:30:30.671,46.88
RSG,ASK,04/04/2016 09:30:30.671,47.1
C,BID,04/04/2016 09:30:30.671,42.38
C,ASK,04/04/2016 09:30:30.671,42.39
AMGN,BID,04/04/2016 09:30:30.672,153.75
MCD,ASK,04/04/2016 09:30:30.672,127.01
JCI,BID,04/04/2016 09:30:30.672,38.99
ZBH,BID,04/04/2016 09:30:30.672,106.8
ZBH,ASK,04/04/2016 09:30:30.672,108.02
USB,BID,04/04/2016 09:30:30.673,40.61
USB,ASK,04/04/2016 09:30:30.673,40.71
PEP,ASK,04/04/2016 09:30:30.673,103.88
BA,BID,04/04/2016 09:30:30.673,126.3
KIM,ASK,04/04/2016 09:30:30.674,28.66
CELG,BID,04/04/2016 09:30:30.674,101.63
PRGO,BID,04/04/2016 09:30:30.674,126.69
PRGO,ASK,04/04/2016 09:30:30.674,126.97
HD,ASK,04/04/2016 09:30:30.674,136.4
EW,BID,04/04/2016 09:30:30.674,101.25
DRI,BID,04/04/2016 09:30:30.674,67.48
LOW,ASK,04/04/2016 09:30:30.675,77.51
GIS,BID,04/04/2016 09:30:30.675,64.74
MSI,BID,04/04/2016 09:30:30.675,74.79
AFL,ASK,04/04/2016 09:30:30.675,64.15
HOT,BID,04/04/2016 09:30:30.676,79.14
LUV,BID,04/04/2016 09:30:30.676,44.71
LUV,ASK,04/04/2016 09:30:30.676,44.76
SWKS,ASK,04/04/2016 09:30:30.676,78.41
AN,ASK,04/04/2016 09:30:30.676,46.09
PG,BID,04/04/2016 09:30:30.677,83.29
PG,ASK,04/04/2016 09:30:30.677,83.37
KEY,BID,04/04/2016 09:30:30.677,10.96
KEY,ASK,04/04/2016 09:30:30.677,10.97
XYL,BID,04/04/2016 09:30:30.677,41.06
PM,BID,04/04/2016 09:30:30.677,100.04
PM,ASK,04/04/2016 09:30:30.678,100.36
GM,ASK,04/04/2016 09:30:30.678,30.45
ESRX,BID,04/04/2016 09:30:30.678,69.85
ABT,BID,04/04/2016 09:30:30.678,42.27
ABT,ASK,04/04/2016 09:30:30.678,42.32
MSFT,BID,04/04/2016 09:30:30.679,55.41
MSFT,ASK,04/04/2016 09:30:30.679,55.42
FTR,BID,04/04/2016 09:30:30.679,5.48
FTR,ASK,04/04/2016 09:30:30.679,5.49
LEG,BID,04/04/2016 09:30:30.679,48.58
LEG,ASK,04/04/2016 09:30:30.679,48.9
MYL,ASK,04/04/2016 09:30:30.680,47.53
AAL,ASK,04/04/2016 09:30:30.680,39.72
FOXA,BID,04/04/2016 09:30:30.680,28.6
CL,TRADE,04/04/2016 09:30:30.912,70.71
FB,TRADE,04/04/2016 09:30:30.914,114.23
MAT,TRADE,04/04/2016 09:30:30.914,34.67
CB,TRADE,04/04/2016 09:30:30.914,122.21
YHOO,TRADE,04/04/2016 09:30:30.915,36.63
GOOG,TRADE,04/04/2016 09:30:30.916,749.41
KMI,TRADE,04/04/2016 09:30:30.917,17.26
WY,TRADE,04/04/2016 09:30:30.918,31.09
LUV,TRADE,04/04/2016 09:30:30.918,44.72
MDT,TRADE,04/04/2016 09:30:30.919,75.96
CL,BID,04/04/2016 09:30:30.920,70.68
CL,ASK,04/04/2016 09:30:30.920,70.91
MS,BID,04/04/2016 09:30:30.922,25.37
MNST,ASK,04/04/2016 09:30:30.922,134.9
CVX,BID,04/04/2016 09:30:30.922,94.21
DIS,BID,04/04/2016 09:30:30.922,99.18
DIS,ASK,04/04/2016 09:30:30.925,99.31
AMZN,BID,04/04/2016 09:30:30.925,597
AMZN,ASK,04/04/2016 09:30:30.925,598.2
TMO,BID,04/04/2016 09:30:30.925,142.07
TMO,ASK,04/04/2016 09:30:30.925,142.88
MNK,ASK,04/04/2016 09:30:30.925,64.57
IVZ,BID,04/04/2016 09:30:30.925,31.29
AES,BID,04/04/2016 09:30:30.925,11.62
GILD,BID,04/04/2016 09:30:30.925,94.07
GILD,ASK,04/04/2016 09:30:30.925,94.12
SIG,BID,04/04/2016 09:30:30.925,123.17
RTN,ASK,04/04/2016 09:30:30.925,123.14
HSY,BID,04/04/2016 09:30:30.926,93.87
MAT,BID,04/04/2016 09:30:30.926,34.56
NEE,BID,04/04/2016 09:30:30.926,118.78
REGN,BID,04/04/2016 09:30:30.926,401.69
XEC,BID,04/04/2016 09:30:30.926,97.64
YHOO,BID,04/04/2016 09:30:30.926,36.62
YHOO,ASK,04/04/2016 09:30:30.927,36.63
AIZ,BID,04/04/2016 09:30:30.927,77.95
MET,BID,04/04/2016 09:30:30.927,44.35
FB,BID,04/04/2016 09:30:30.927,114.2
FB,ASK,04/04/2016 09:30:30.927,114.22
PVH,ASK,04/04/2016 09:30:30.928,99.49
MOS,BID,04/04/2016 09:30:30.928,26.06
MOS,ASK,04/04/2016 09:30:30.928,26.24
CMCSA,ASK,04/04/2016 09:30:30.928,61.66
RAI,BID,04/04/2016 09:30:30.929,50.25
COF,ASK,04/04/2016 09:30:30.929,70.79
BMY,BID,04/04/2016 09:30:30.929,64.8
EBAY,BID,04/04/2016 09:30:30.929,23.57
EBAY,ASK,04/04/2016 09:30:30.929,23.59
ETFC,ASK,04/04/2016 09:30:30.929,25.06
MAR,BID,04/04/2016 09:30:30.929,66.9
ORCL,BID,04/04/2016 09:30:30.929,41.04
ORCL,ASK,04/04/2016 09:30:30.930,41.09
PPL,BID,04/04/2016 09:30:30.930,38.18
VRSN,ASK,04/04/2016 09:30:30.930,90.34
BDX,ASK,04/04/2016 09:30:30.930,153.97
HAL,BID,04/04/2016 09:30:30.930,34.85
WFC,BID,04/04/2016 09:30:30.931,48.4
WFC,ASK,04/04/2016 09:30:30.931,48.42
ED,BID,04/04/2016 09:30:30.931,77.01
WY,BID,04/04/2016 09:30:30.931,31.08
WY,ASK,04/04/2016 09:30:30.931,31.12
MDT,BID,04/04/2016 09:30:30.932,75.86
MDT,ASK,04/04/2016 09:30:30.932,76.02
CB,BID,04/04/2016 09:30:30.932,122
CB,ASK,04/04/2016 09:30:30.932,122.44
XRX,BID,04/04/2016 09:30:30.932,11.09
XRX,ASK,04/04/2016 09:30:30.933,11.1
AMAT,TRADE,04/04/2016 09:30:31.162,21.39
ITW,OPEN,04/04/2016 09:30:31.163,103.67
ITW,TRADE,04/04/2016 09:30:31.164,103.67
INTC,TRADE,04/04/2016 09:30:31.164,32.22
BEN,TRADE,04/04/2016 09:30:31.164,39.37
BLK,TRADE,04/04/2016 09:30:31.165,341.14
ALXN,TRADE,04/04/2016 09:30:31.165,143.76
PPL,TRADE,04/04/2016 09:30:31.166,38.22
PYPL,TRADE,04/04/2016 09:30:31.166,39.18
GILD,TRADE,04/04/2016 09:30:31.166,94.14
LEG,TRADE,04/04/2016 09:30:31.167,48.75
MCHP,TRADE,04/04/2016 09:30:31.168,48.18
INTC,BID,04/04/2016 09:30:31.168,32.2
INTC,ASK,04/04/2016 09:30:31.168,32.22
CCE,BID,04/04/2016 09:30:31.169,51.28
COST,BID,04/04/2016 09:30:31.169,158.43
TE,BID,04/04/2016 09:30:31.169,27.54
FMC,BID,04/04/2016 09:30:31.169,39.98
GOOGL,BID,04/04/2016 09:30:31.170,767.94
ADP,BID,04/04/2016 09:30:31.170,90.09
WM,ASK,04/04/2016 09:30:31.170,59.02
NBL,BID,04/04/2016 09:30:31.170,30.91
ABBV,BID,04/04/2016 09:30:31.171,57.42
ABBV,ASK,04/04/2016 09:30:31.171,57.66
MCHP,ASK,04/04/2016 09:30:31.171,48.23
WFM,ASK,04/04/2016 09:30:31.171,30.71
SRCL,BID,04/04/2016 09:30:31.171,126.9
SRCL,ASK,04/04/2016 09:30:31.171,127.63
GGP,ASK,04/04/2016 09:30:31.172,29.64
HPE,BID,04/04/2016 09:30:31.172,18.2
HPE,ASK,04/04/2016 09:30:31.172,18.25
CVC,ASK,04/04/2016 09:30:31.172,32.97
AVB,ASK,04/04/2016 09:30:31.172,191.1
EOG,BID,04/04/2016 09:30:31.173,71.82
VMC,BID,04/04/2016 09:30:31.173,106.52
WBA,BID,04/04/2016 09:30:31.173,86.58
GOOG,BID,04/04/2016 09:30:31.173,749.19
GOOG,ASK,04/04/2016 09:30:31.173,749.91
AMGN,BID,04/04/2016 09:30:31.174,153.79
AMGN,ASK,04/04/2016 09:30:31.174,154.07
BEN,BID,04/04/2016 09:30:31.174,39.36
BEN,ASK,04/04/2016 09:30:31.174,39.44
C,BID,04/04/2016 09:30:31.174,42.37
C,ASK,04/04/2016 09:30:31.175,42.38
CHK,BID,04/04/2016 09:30:31.175,3.87
CHK,ASK,04/04/2016 09:30:31.175,3.88
ZBH,BID,04/04/2016 09:30:31.175,106.94
CELG,BID,04/04/2016 09:30:31.175,101.64
TSO,BID,04/04/2016 09:30:31.175,82.23
TGNA,ASK,04/04/2016 09:30:31.176,22.9
GIS,BID,04/04/2016 09:30:31.176,64.75
PRGO,BID,04/04/2016 09:30:31.176,126.71
HD,ASK,04/04/2016 09:30:31.176,136.14
LUV,BID,04/04/2016 09:30:31.176,44.7
LUV,ASK,04/04/2016 09:30:31.176,44.79
HES,ASK,04/04/2016 09:30:31.176,52.61
CTL,ASK,04/04/2016 09:30:31.176,32.23
PG,BID,04/04/2016 09:30:31.177,83.31
PG,ASK,04/04/2016 09:30:31.177,83.39
PM,BID,04/04/2016 09:30:31.177,100.11
PM,ASK,04/04/2016 09:30:31.177,100.31
NWL,ASK,04/04/2016 09:30:31.177,45.51
GM,BID,04/04/2016 09:30:31.177,30.44
UNM,BID,04/04/2016 09:30:31.177,31.18
FAST,BID,04/04/2016 09:30:31.177,48.4
STT,BID,04/04/2016 09:30:31.177,58.72
FFIV,BID,04/04/2016 09:30:31.177,104.69
GME,BID,04/04/2016 09:30:31.178,31.23
AMP,BID,04/04/2016 09:30:31.178,93.54
MYL,ASK,04/04/2016 09:30:31.178,47.56
AAL,BID,04/04/2016 09:30:31.178,39.61
AAL,ASK,04/04/2016 09:30:31.178,39.71
EBAY,TRADE,04/04/2016 09:30:31.415,23.59
JNPR,TRADE,04/04/2016 09:30:31.415,25.31
FB,TRADE,04/04/2016 09:30:31.416,114.15
MAT,TRADE,04/04/2016 09:30:31.417,34.68
CHK,TRADE,04/04/2016 09:30:31.418,3.88
PNC,OPEN,04/04/2016 09:30:31.419,85.15
PNC,TRADE,04/04/2016 09:30:31.419,85.15
NFLX,TRADE,04/04/2016 09:30:31.420,105.75
LUV,TRADE,04/04/2016 09:30:31.421,44.73
MDT,TRADE,04/04/2016 09:30:31.422,75.97
CL,ASK,04/04/2016 09:30:31.422,70.71
VAR,ASK,04/04/2016 09:30:31.422,81.58
DIS,ASK,04/04/2016 09:30:31.423,99.3
HAR,ASK,04/04/2016 09:30:31.423,87.11
JPM,BID,04/04/2016 09:30:31.424,59.37
JNPR,ASK,04/04/2016 09:30:31.424,25.31
CPB,BID,04/04/2016 09:30:31.424,65.03
JCI,BID,04/04/2016 09:30:31.425,39.02
ADS,BID,04/04/2016 09:30:31.425,219.71
ADS,ASK,04/04/2016 09:30:31.425,221.74
SIG,BID,04/04/2016 09:30:31.425,123.18
SIG,ASK,04/04/2016 09:30:31.426,123.9
RTN,ASK,04/04/2016 09:30:31.426,123.11
SLG,BID,04/04/2016 09:30:31.426,95.72
PYPL,ASK,04/04/2016 09:30:31.427,39.25
ECL,BID,04/04/2016 09:30:31.427,111.54
LVLT,BID,04/04/2016 09:30:31.427,52.97
DOV,BID,04/04/2016 09:30:31.428,63.86
XEC,BID,04/04/2016 09:30:31.428,97.2
YHOO,BID,04/04/2016 09:30:31.428,36.6
YHOO,ASK,04/04/2016 09:30:31.428,36.62
ABT,ASK,04/04/2016 09:30:31.429,42.31
ANTM,BID,04/04/2016 09:30:31.429,141.19
FB,BID,04/04/2016 09:30:31.430,114.15
FB,ASK,04/04/2016 09:30:31.430,114.17
AMG,ASK,04/04/2016 09:30:31.430,164.89
AMZN,BID,04/04/2016 09:30:31.430,597.04
CAT,BID,04/04/2016 09:30:31.431,76.6
AAPL,BID,04/04/2016 09:30:31.431,110.42
SNDK,BID,04/04/2016 09:30:31.431,76.09
TRIP,BID,04/04/2016 09:30:31.431,67
GILD,BID,04/04/2016 09:30:31.432,94.04
GD,BID,04/04/2016 09:30:31.432,131.57
CMA,ASK,04/04/2016 09:30:31.432,38.03
CME,BID,04/04/2016 09:30:31.432,96.55
CXO,BID,04/04/2016 09:30:31.432,100.66
DFS,BID,04/04/2016 09:30:31.433,51.18
DHR,BID,04/04/2016 09:30:31.433,94.4
EL,ASK,04/04/2016 09:30:31.433,96
DTE,ASK,04/04/2016 09:30:31.434,91.14
HP,ASK,04/04/2016 09:30:31.435,57
MOS,BID,04/04/2016 09:30:31.435,26.1
ITW,BID,04/04/2016 09:30:31.435,103.44
COF,ASK,04/04/2016 09:30:31.435,70.8
MMM,BID,04/04/2016 09:30:31.436,167
PPG,BID,04/04/2016 09:30:31.436,112.89
TMO,BID,04/04/2016 09:30:31.437,142.13
EBAY,BID,04/04/2016 09:30:31.437,23.59
EBAY,ASK,04/04/2016 09:30:31.437,23.63
VIAB,ASK,04/04/2016 09:30:31.437,41.06
YUM,ASK,04/04/2016 09:30:31.438,82.59
OXY,BID,04/04/2016 09:30:31.438,68.25
TRV,ASK,04/04/2016 09:30:31.438,117.8
SE,ASK,04/04/2016 09:30:31.439,30.23
XEL,ASK,04/04/2016 09:30:31.439,42.03
WMT,BID,04/04/2016 09:30:31.439,69.03
MAR,ASK,04/04/2016 09:30:31.439,67
PPL,BID,04/04/2016 09:30:31.440,38.21
BDX,BID,04/04/2016 09:30:31.440,153.14
WFC,BID,04/04/2016 09:30:31.440,48.41
DO,BID,04/04/2016 09:30:31.440,20.87
TAP,ASK,04/04/2016 09:30:31.441,96.91
RAI,ASK,04/04/2016 09:30:31.441,50.3
NFLX,BID,04/04/2016 09:30:31.442,105.69
MDT,BID,04/04/2016 09:30:31.442,75.88
CB,BID,04/04/2016 09:30:31.442,122.03
CB,ASK,04/04/2016 09:30:31.442,122.43
MDLZ,TRADE,04/04/2016 09:30:31.665,41.07
JNJ,TRADE,04/04/2016 09:30:31.665,108.83
CL,TRADE,04/04/2016 09:30:31.666,70.69
KMB,TRADE,04/04/2016 09:30:31.666,136.24
VIAB,TRADE,04/04/2016 09:30:31.666,40.95
PM,TRADE,04/04/2016 09:30:31.667,100.26
ALXN,TRADE,04/04/2016 09:30:31.667,144.14
ECL,OPEN,04/04/2016 09:30:31.667,112.04
ECL,TRADE,04/04/2016 09:30:31.668,112.04
GILD,TRADE,04/04/2016 09:30:31.668,94.09
INTC,BID,04/04/2016 09:30:31.668,32.21
PHM,BID,04/04/2016 09:30:31.669,18.53
PHM,ASK,04/04/2016 09:30:31.669,18.57
MDLZ,BID,04/04/2016 09:30:31.669,41.05
MDLZ,ASK,04/04/2016 09:30:31.670,41.1
GOOGL,ASK,04/04/2016 09:30:31.670,768.86
ADP,BID,04/04/2016 09:30:31.670,90.17
BAC,BID,04/04/2016 09:30:31.670,13.52
BAC,ASK,04/04/2016 09:30:31.671,13.53
ABBV,BID,04/04/2016 09:30:31.671,57.51
ABBV,ASK,04/04/2016 09:30:31.671,57.6
MCHP,ASK,04/04/2016 09:30:31.671,48.18
SWK,BID,04/04/2016 09:30:31.672,105.9
WFM,ASK,04/04/2016 09:30:31.672,30.68
SRCL,BID,04/04/2016 09:30:31.672,126.91
EQR,BID,04/04/2016 09:30:31.672,75.12
PNR,BID,04/04/2016 09:30:31.672,53.25
ADT,BID,04/04/2016 09:30:31.672,41.32
WBA,BID,04/04/2016 09:30:31.672,86.56
BEN,BID,04/04/2016 09:30:31.673,39.35
BEN,ASK,04/04/2016 09:30:31.673,39.43
AVB,ASK,04/04/2016 09:30:31.673,191.09
EOG,BID,04/04/2016 09:30:31.673,71.85
AMGN,BID,04/04/2016 09:30:31.673,153.81
C,BID,04/04/2016 09:30:31.673,42.36
TSO,ASK,04/04/2016 09:30:31.673,82.54
EQIX,ASK,04/04/2016 09:30:31.674,332.32
GIS,BID,04/04/2016 09:30:31.674,64.78
STZ,BID,04/04/2016 09:30:31.674,152.69
GOOG,BID,04/04/2016 09:30:31.674,749.21
PM,ASK,04/04/2016 09:30:31.674,100.29
KEY,BID,04/04/2016 09:30:31.674,10.95
KEY,ASK,04/04/2016 09:30:31.674,10.96
FFIV,ASK,04/04/2016 09:30:31.675,105.78
IBM,BID,04/04/2016 09:30:31.675,152.19
AMP,BID,04/04/2016 09:30:31.675,93.55
AAL,ASK,04/04/2016 09:30:31.675,39.68
EW,ASK,04/04/2016 09:30:31.675,102.15
BMY,BID,04/04/2016 09:30:31.675,64.81
AIG,TRADE,04/04/2016 09:30:31.915,54.86
FB,TRADE,04/04/2016 09:30:31.916,114.13
CCL,TRADE,04/04/2016 09:30:31.917,52.77
C,TRADE,04/04/2016 09:30:31.918,42.37
FMC,OPEN,04/04/2016 09:30:31.919,40
FMC,TRADE,04/04/2016 09:30:31.921,40
AA,TRADE,04/04/2016 09:30:31.921,9.58
NFLX,TRADE,04/04/2016 09:30:31.922,105.74
CB,TRADE,04/04/2016 09:30:31.923,122.03
ADSK,TRADE,04/04/2016 09:30:31.923,57.79
MDT,TRADE,04/04/2016 09:30:31.924,75.96
CL,BID,04/04/2016 09:30:31.925,70.69
CL,ASK,04/04/2016 09:30:31.925,70.72
CELG,ASK,04/04/2016 09:30:31.925,101.76
HAR,ASK,04/04/2016 09:30:31.926,86.94
JPM,ASK,04/04/2016 09:30:31.927,59.38
JNPR,BID,04/04/2016 09:30:31.927,25.29
MRK,BID,04/04/2016 09:30:31.927,53.83
MRK,ASK,04/04/2016 09:30:31.928,53.85
GM,BID,04/04/2016 09:30:31.928,30.43
JCI,BID,04/04/2016 09:30:31.928,39.03
JCI,ASK,04/04/2016 09:30:31.929,39.06
ADS,BID,04/04/2016 09:30:31.929,219.74
ADS,ASK,04/04/2016 09:30:31.929,222.6
SIG,BID,04/04/2016 09:30:31.929,123.38
LUV,BID,04/04/2016 09:30:31.930,44.69
CCL,ASK,04/04/2016 09:30:31.931,52.8
FTI,ASK,04/04/2016 09:30:31.932,27.16
ECL,ASK,04/04/2016 09:30:31.932,112.29
DOV,BID,04/04/2016 09:30:31.934,64.04
XEC,BID,04/04/2016 09:30:31.935,97.25
WDC,BID,04/04/2016 09:30:31.935,46.43
EXPE,ASK,04/04/2016 09:30:31.935,108.86
ANTM,BID,04/04/2016 09:30:31.935,141.2
MET,ASK,04/04/2016 09:30:31.935,44.51
TMK,ASK,04/04/2016 09:30:31.936,54.84
FB,BID,04/04/2016 09:30:31.936,114.12
FB,ASK,04/04/2016 09:30:31.936,114.15
CA,BID,04/04/2016 09:30:31.936,30.83
AMZN,ASK,04/04/2016 09:30:31.936,598.19
AAPL,BID,04/04/2016 09:30:31.937,110.48
DHR,BID,04/04/2016 09:30:31.937,94.44
DHR,ASK,04/04/2016 09:30:31.937,94.95
GILD,BID,04/04/2016 09:30:31.937,94.05
LMT,BID,04/04/2016 09:30:31.937,223.16
LMT,ASK,04/04/2016 09:30:31.937,223.44
MOS,ASK,04/04/2016 09:30:31.938,26.23
DD,BID,04/04/2016 09:30:31.938,63.34
HP,ASK,04/04/2016 09:30:31.938,56.99
PNC,ASK,04/04/2016 09:30:31.938,85.2
TMO,ASK,04/04/2016 09:30:31.939,142.85
VZ,ASK,04/04/2016 09:30:31.939,54.02
AZO,BID,04/04/2016 09:30:31.939,801.18
TRV,BID,04/04/2016 09:30:31.939,117.49
TRV,ASK,04/04/2016 09:30:31.939,117.95
GD,BID,04/04/2016 09:30:31.940,131.64
T,ASK,04/04/2016 09:30:31.940,39.17
MAC,ASK,04/04/2016 09:30:31.940,80.09
FMC,ASK,04/04/2016 09:30:31.940,40.06
UNH,BID,04/04/2016 09:30:31.940,130
AA,BID,04/04/2016 09:30:31.940,9.58
AA,ASK,04/04/2016 09:30:31.940,9.59
PPL,ASK,04/04/2016 09:30:31.941,38.25
VMC,BID,04/04/2016 09:30:31.941,106.28
IPG,BID,04/04/2016 09:30:31.941,23.26
IPG,ASK,04/04/2016 09:30:31.941,23.28
TAP,ASK,04/04/2016 09:30:31.941,96.9
MSFT,BID,04/04/2016 09:30:31.942,55.4
MSFT,ASK,04/04/2016 09:30:31.942,55.41
COP,BID,04/04/2016 09:30:31.942,39.68
NFLX,ASK,04/04/2016 09:30:31.942,105.76
WY,ASK,04/04/2016 09:30:31.942,31.11
MDT,BID,04/04/2016 09:30:31.943,75.83
CB,BID,04/04/2016 09:30:31.943,122
VRTX,BID,04/04/2016 09:30:31.943,79.75
JWN,TRADE,04/04/2016 09:30:32.167,57.31
AAPL,TRADE,04/04/2016 09:30:32.170,110.5
ALXN,TRADE,04/04/2016 09:30:32.170,144.06
CHK,TRADE,04/04/2016 09:30:32.170,3.87
SWN,TRADE,04/04/2016 09:30:32.170,7.96
RHT,BID,04/04/2016 09:30:32.171,75.25
PVH,BID,04/04/2016 09:30:32.173,99.03
MDLZ,BID,04/04/2016 09:30:32.174,41.08
MDLZ,ASK,04/04/2016 09:30:32.174,41.16
ALLE,ASK,04/04/2016 09:30:32.174,65.59
JWN,BID,04/04/2016 09:30:32.174,57.2
JWN,ASK,04/04/2016 09:30:32.174,57.32
UNM,BID,04/04/2016 09:30:32.174,31.2
HOT,BID,04/04/2016 09:30:32.174,79.12
COG,ASK,04/04/2016 09:30:32.174,22.62
REGN,ASK,04/04/2016 09:30:32.174,403.17
RAI,ASK,04/04/2016 09:30:32.174,50.31
TGNA,ASK,04/04/2016 09:30:32.174,22.89
FISV,BID,04/04/2016 09:30:32.174,102.93
ALXN,BID,04/04/2016 09:30:32.174,144.05
AMGN,BID,04/04/2016 09:30:32.174,153.84
AMGN,ASK,04/04/2016 09:30:32.174,154.1
C,ASK,04/04/2016 09:30:32.174,42.37
BEN,ASK,04/04/2016 09:30:32.174,39.44
EBAY,ASK,04/04/2016 09:30:32.174,23.62
EQIX,ASK,04/04/2016 09:30:32.175,332.38
DGX,ASK,04/04/2016 09:30:32.175,72.49
M,BID,04/04/2016 09:30:32.175,43.06
FFIV,ASK,04/04/2016 09:30:32.175,105.77
AMP,BID,04/04/2016 09:30:32.175,93.56
AMP,ASK,04/04/2016 09:30:32.175,94.97
WBA,ASK,04/04/2016 09:30:32.175,86.6
EW,ASK,04/04/2016 09:30:32.176,102.11
BMY,BID,04/04/2016 09:30:32.176,64.82
ADP,TRADE,04/04/2016 09:30:32.486,90.17
FB,TRADE,04/04/2016 09:30:32.486,114.12
HST,TRADE,04/04/2016 09:30:32.487,16
GS,TRADE,04/04/2016 09:30:32.487,159.27
VIAB,TRADE,04/04/2016 09:30:32.489,40.99
CB,TRADE,04/04/2016 09:30:32.490,122.01
MHFI,TRADE,04/04/2016 09:30:32.491,98.72
CVX,TRADE,04/04/2016 09:30:32.491,94.21
ADSK,TRADE,04/04/2016 09:30:32.491,57.8
FCX,TRADE,04/04/2016 09:30:32.492,9.89
DVN,TRADE,04/04/2016 09:30:32.493,26.66
COP,TRADE,04/04/2016 09:30:32.493,39.66
CI,BID,04/04/2016 09:30:32.493,136.53
ADP,BID,04/04/2016 09:30:32.493,90.11
JNPR,ASK,04/04/2016 09:30:32.493,25.3
HES,ASK,04/04/2016 09:30:32.493,52.59
ADS,BID,04/04/2016 09:30:32.493,219.67
MO,BID,04/04/2016 09:30:32.494,63.02
SLG,BID,04/04/2016 09:30:32.500,95.73
GS,BID,04/04/2016 09:30:32.500,159.26
CCL,BID,04/04/2016 09:30:32.500,52.69
CCL,ASK,04/04/2016 09:30:32.500,52.75
ECL,ASK,04/04/2016 09:30:32.500,112.05
XEC,BID,04/04/2016 09:30:32.500,97.36
EXPE,BID,04/04/2016 09:30:32.500,108.36
EXPE,ASK,04/04/2016 09:30:32.500,108.78
ANTM,BID,04/04/2016 09:30:32.500,141.14
ANTM,ASK,04/04/2016 09:30:32.500,141.5
FB,BID,04/04/2016 09:30:32.500,114.11
FB,ASK,04/04/2016 09:30:32.500,114.14
AAPL,BID,04/04/2016 09:30:32.500,110.5
AAPL,ASK,04/04/2016 09:30:32.500,110.55
MOS,BID,04/04/2016 09:30:32.500,26.06
MOS,ASK,04/04/2016 09:30:32.500,26.18
AN,BID,04/04/2016 09:30:32.500,45.88
MRK,BID,04/04/2016 09:30:32.500,53.82
ADSK,BID,04/04/2016 09:30:32.500,57.38
ADSK,ASK,04/04/2016 09:30:32.500,57.79
AZO,BID,04/04/2016 09:30:32.500,801.19
HSY,BID,04/04/2016 09:30:32.501,93.89
VIAB,BID,04/04/2016 09:30:32.501,40.95
FMC,BID,04/04/2016 09:30:32.501,39.96
FMC,ASK,04/04/2016 09:30:32.501,40.04
CMS,BID,04/04/2016 09:30:32.501,42.75
AA,BID,04/04/2016 09:30:32.502,9.57
AA,ASK,04/04/2016 09:30:32.502,9.58
PPL,ASK,04/04/2016 09:30:32.502,38.24
KMB,ASK,04/04/2016 09:30:32.503,136.53
GD,BID,04/04/2016 09:30:32.503,131.69
